"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE","Invalid link code","Code d'association non valide","Verbindungscode ungültig","Código de enlace incorrecto","Codice di collegamento non valido","Ongeldige koppelcode","Ugyldig kode for tilknytting","Código de vinculação inválido","Geçersiz bağlantı kodu","コードが無効です","无效的关联代码","인식할 수 없는 연동 코드","Неверный код связи","رمز ربط غير صالح","關聯代碼無效"
"TID_DEVICE_LINK_ERROR_INVALID_LINK_CODE_TEXT","The code you entered is wrong, or it has expired. Carefully make sure you enter the code exactly as it is shown on the other device.\n\nPlease tap the back arrow to try again.\n\nNote: A code can be used only once and it will expire in <time>. You can always get a new code by exiting and entering the Link screen again.","Le code d'association entré est incorrect, ou a expiré. Vérifiez soigneusement que le code a été saisi exactement tel qu'il est affiché sur l'autre appareil.\n\nTouchez la flèche de retour pour réessayer.\n\nRemarque : les codes sont à usage unique et expirent après <time>. Vous pouvez récupérer un nouveau code en revenant sur l'écran de code d'association.","Der von dir eingegebene Code ist falsch oder bereits abgelaufen. Überprüfe bitte, ob du den Code genau so eingegeben hast, wie er auf dem anderen Gerät angezeigt wird.\n\nTippe auf den Zurück-Pfeil und versuche es erneut.\n\nHinweis: Ein Code kann nur ein Mal verwendet werden und verfällt nach <time>. Du kannst dir jederzeit einen neuen Code holen, indem du den Bereich \qVerbinden\q erneut aufrufst.","El código que has introducido es erróneo o ha expirado. Asegúrate de introducir el código exactamente como se muestra en el otro dispositivo.\n\nToca la flecha negra para volver a intentarlo.\n\nAviso: solo puedes usar un código una vez y expirará en <time>. Siempre puedes conseguir un código nuevo saliendo y volviendo de nuevo a la pantalla de enlace.","Il codice inserito è errato o scaduto. Assicurati di inserire il codice esattamente come è mostrato sull'altro dispositivo.\n\nTocca la freccia indietro per riprovare.\n\nNota: puoi usare un codice solo una volta. Il codice è valido per <time>. Puoi sempre ottenere un nuovo codice uscendo dalla schermata dei collegamenti e accedendovi nuovamente.","De code die je hebt ingevoerd, is fout of is verlopen. Controleer of je de code hebt ingevoerd zoals deze op het andere apparaat wordt getoond.\n\nTik op de witte pijl om het opnieuw te proberen.\n\nLet op: een code kan slechts één keer worden gebruikt en verloopt na <time>. Je kunt altijd een nieuwe code opvragen door het koppelscherm te verlaten en opnieuw te openen.","Koden du skrev inn, er feil eller har utløpt. Pass på at du skriver inn koden nøyaktig som den vises på den andre enheten.\n\nTrykk på tilbakepilen for å prøve igjen.\n\nMerk: En kode kan bare brukes én gang, og utløper etter <time>. Du kan få en ny kode ved å lukke og gå til skjermen for tilknytting igjen.","O código que você inseriu está errado ou expirou. Certifique-se de inserir o código exatamente como aparece no outro dispositivo.\n\nToque na seta para voltar e tente novamente.\n\nObservação: o código só pode ser usado uma vez e expira em <time>. É possível obter um novo código a qualquer momento saindo e entrando novamente na tela Vincular.","Girdiğin kod yanlış veya süresi geçmiş. Kodu, diğer cihazda göründüğü şekliyle birebir girdiğinden emin ol.\n\nTekrar denemek için lütfen geri okuna dokun.\n\nUyarı: Bir kod sadece bir kez kullanılabilir ve <time> sonra geçersiz kalır. Bu ekrandan çıkıp Bağlantı ekranına tekrar girerek yeni bir kod alabilirsin.","入力したコードが間違っているか、期限切れになっています。もう一つのデバイスに表示されているコードを確認してください。\n\n戻る矢印をタップして再試行してください。\n\n注意：コードは一度しか使えず、<time>で期限が切れます。関連づけ画面を出てから入り直すことで新しいコードが入手できます。","您输入的代码错误，或已经失效。请确保您输入的代码与原有设备上显示的完全相同。\n\n请点击后退箭头，重试一次。\n\n注意：一个代码只能使用一次，并且会在 <time> 时间内失效。您总是可以通过退出，然后重新进入设备关联界面得到一个新的代码。","입력하신 연동 코드는 만료되었거나 잘못 입력하신 코드입니다. 다른 기기에 표시된 코드를 정확히 입력하세요.\n\n뒤로 가기 화살표를 탭하여 다시 시도하세요.\n\n주의: 코드는 단 한 번만 사용할 수 있으며 <time> 이후에는 만료됩니다. 언제든지 연동 코드 화면을 다시 찾아가면 손쉽게 새 코드를 받을 수 있습니다.","Введенный вами код неверен, или срок его действия истек. Убедитесь в том, что вы ввели тот же код, который показан на другом устройстве.\n\nПожалуйста, коснитесь кнопки «Назад» и попробуйте снова.\n\nЗапомните: код можно ввести лишь однажды, и срок его действия истекает через <time>. Вы всегда можете получить новый код, вновь войдя в экран Привязки устройства.","الرمز الذي أدخلته غير صالح أو انتهت صلاحيته. تأكد بحرص من إدخال الرمز بدقة كما هو معروض على الجهاز الآخر.\n\nيُرجى النقر فوق سهم العودة للمحاولة مرة أخرى.\n\nملاحظة: لا يمكن استخدام الرمز سوى مرة واحدة وستنتهي صلاحيته في <time>. يمكنك دائمًا الحصول على رمز جديد عن طريق الخروج والدخول إلى شاشة الربط مرة أخرى.","您輸入的代碼錯誤或已過期。請確認輸入的代碼與另一部裝置上顯示的完全相同。\n\n請點選後退箭頭再試一次。\n\n注意：代碼只能使用一次，且將在<time>後過期。只要退出再進入「連結」畫面，便可取得新的代碼。"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE","Old device not active","Ancien appareil inactif","Altes Gerät nicht aktiv","Antiguo dispositivo no activo","Dispositivo precedente non attivo","Oud apparaat niet actief","Gammel enhet ikke aktiv","Dispositivo antigo inativo","Eski cihaz aktif değil","古いデバイスがアクティブになっていません","原有设备没有打开","이전 기기의 비활성화 상태","Старое устройство неактивно","الجهاز القديم غير نشط","舊裝置不在使用中"
"TID_DEVICE_LINK_ERROR_OLD_DEVICE_NOT_ACTIVE_TEXT","To successfully link your devices, the old device needs to be active and displaying the link code screen.","Pour permettre l'association, l'ancien appareil doit être actif et afficher l'écran de code d'activation.","Um deine Geräte erfolgreich verbinden zu können, muss das alte Gerät aktiv sein und den Verbindungscode anzeigen.","Para poder enlazar tus dispositivos, el dispositivo antiguo necesita estar activado y mostrando la pantalla de código de enlace.","Per collegare i tuoi dispositivi, il dispositivo precedente deve essere attivo e mostrare la schermata del codice di collegamento.","Als je apparaten wilt koppelen, moet het oude apparaat geactiveerd zijn en moet het scherm met de koppelcode worden weergeven.","Hvis du skal knytte sammen enhetene, må den gamle enheten være aktiv og vise skjermen med koden for tilknytting.","Para vincular seus dispositivos, o dispositivo antigo deve estar ativo e exibindo a tela de código de vinculação.","Cihazlarınızı başarılı bir şekilde bağlamanız için, eski cihazın aktif olması ve bağlantı kodu ekranını görüntülemesi gerekir.","関連付けを完了させるには古いデバイスがアクティブになっており、関連づけ画面が表示されている必要があります。","为了成功地关联您的设备，原有设备需要打开并显示关联代码窗口。","기기들을 성공적으로 연동하려면 이전 기기가 연동 코드를 화면에 표시한 채로 활성화 상태를 유지해야 합니다.","Чтобы связать устройства, старое устройство должно быть активно, и показывать на экране код связи.","لربط أجهزتك بنجاح، يجب تنشيط الجهاز القديم، وعرض شاشة رمز الربط.","若要成功關聯裝置，舊裝置必須在使用中並顯示關聯代碼畫面。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_TITLE","Connection lost","Connexion perdue","Verbindung verloren","Conexión perdida","Connessione persa","Verbinding verbroken","Forbindelse brutt","Conexão perdida","Bağlantı koptu","接続が切断されました","连接断开","연결 실패","Связь потеряна","انقطع الاتصال","與伺服器失去連接。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE","Another device is connecting to this game.","Un autre appareil se connecte à ce village.","Ein anderes Gerät verbindet sich gerade mit diesem Dorf.","Hay otro dispositivo conectándose a esta aldea.","Un altro dispositivo si sta collegando al villaggio.","Een ander apparaat maakt verbinding met dit dorp.","En annen enhet er knyttet til denne landsbyen.","Outro dispositivo está conectado a essa vila.","Bu köye başka bir cihaz bağlanıyor.","他のデバイスがこの村に接続しようとしています。","另一个设备正在连接到这个村庄。","이미 다른 기기에서 접속 중입니다.","Другое устройство подключается к этой деревне.","هناك جهاز آخر يتصل بهذه القرية.","另一部裝置正在連接到這座村莊。"
"TID_ERROR_POP_UP_LOGGED_FROM_ANOTHER_DEVICE_BUTTON","Reload","Recharger","Neu laden","Recargar","Ricarica","Herladen","Last inn på nytt","Recarregar","Yeniden yükle","リロード","重新加载","다시 불러오기","Перезапустить","إعادة التحميل","重新登入"
"TID_OPEN_GAMECENTER_BUTTON","Open Game Center","Ouvrir le Game Center","Game Center öffnen","Abrir Game Center","Apri Game Center","Open Game Center","Åpne Game Center","Abrir o Game Center","Game Center'ı aç","Game Center を開く","打开苹果游戏中心","Game Center 실행","Открыть Game Center","فتح Game Center","開啟Game Center"
"TID_LINK_TARGET_IOS_BUTTON","I want to link to\nan iPhone, iPad or iPod","Associer à un\niPhone, iPad ou iPod","Verbinden mit\niPhone, iPad oder iPod","Dispositivo iOS","Voglio collegare\nun iPhone, iPad o iPod","Ik wil met een\niPhone, iPad of iPod koppelen","Jeg vil knytte til\nen iPhone, iPad eller iPod","Quero vincular um\niPhone, iPad ou iPod","Bir iPhone, iPad veya iPod'a\nbağlanmak istiyorum.","iPhone、iPad、または iPod に\n関連づける","我想关联\niPhone、iPad 或 iPod","iPhone, iPad, 혹은 iPod\n연동하기","Привязка к\niPhone, iPad или iPod","أرغب في الربط\nبجهاز iPhone، أو iPad أو iPod","我要關聯至\niPhone、iPad或iPod"
"TID_LINK_TARGET_IOS_BUTTON_ANDROID","I want to link to\nan Android device","Associer à un\nappareil Android","Verbinden mit\neinem Android-Gerät","Dispositivo Android","Voglio collegare\nun dispositivo Android","Ik wil met een\nAndroid-apparaat koppelen","Jeg vil knytte til\nen Android-enhet","Quero vincular um\ndispositivo Android","Bir Android cihazına\nbağlanmak istiyorum","Androidデバイスと\n関連づける","我想关联另一台安卓设备","Android 기기에\n연동하고 싶어요.","Привязка к\nустройством Android","أرغب في الربط\nبجهاز Android","我要關聯至\nAndroid裝置"
"TID_LINK_TARGET_OTHER_BUTTON","I want to link to\nanother device","Associer à un\nautre appareil","Verbinden mit\nanderem Gerät","Otro dispositivo","Voglio collegare\nun altro dispositivo","Ik wil met een\nander apparaat koppelen","Jeg vil knytte til\nen annen enhet","Quero vincular\noutro dispositivo","Başka bir cihaza\nbağlanmak istiyorum","他のデバイスに\n関連づける","我想关联另一台非安卓设备","다른 기기\n연동하기","Привязка к\nдругому устройству","أرغب في الربط\nبجهاز آخر","我要關聯至\n其他裝置"
"TID_LINK_TARGET_DEVICE_TYPE","Target Device","Appareil cible","Zielgerät","Dispositivo de destino","Dispositivo obiettivo","Doelapparaat","Målenhet","Dispositivo Alvo","Hedef Cihaz","ターゲット デバイス","目标设备","대상 기기","Целевое Устройство","الجهاز الهدف","目標裝置"
"TID_LINK_TARGET_DEVICE_TEXT","Choose the type of the device you want to link to:","Choisissez le type d'appareil voulu pour l'association :","Wähle die Geräteart, die du verbinden willst:","Escoge el tipo de dispositivo que quieres enlazar:","Scegli il tipo di dispositivo che desideri collegare:","Kies het type apparaat dat je wilt koppelen:","Velg typen enhet du vil knytte til:","Escolha o tipo de dispositivo que você quer vincular:","Bağlamak istediğin cihazın türünü seç:","関連づけるデバイスの種類を選択してください:","请选择您要关联的设备的类型：","연동하고자 하는 기기의 유형을 선택하세요.","Выберите вид устройства, к которому вы хотите привязать игру:","اختر نوع الحساب الذي ترغب ربطه بـ:","請選擇您要關聯的裝置類型："
"TID_LINK_DEVICE_BUTTON","Link a device","Associer un appareil","Gerät verbinden","Enlazar","Collega un dispositivo","Koppel een apparaat","Knytt til en enhet","Vincular um dispositivo","Bir cihazı bağla","デバイスを関連づける","关联另一设备/账号","기기 연동","Привязать устройство","ربط جهاز","關聯另一台裝置"
"TID_GOOGLE_SERVICE_CONNECT_TITLE","Google Play Sign-In recommended","Connexion Google Play recommandée","Google Play Anmeldung empfohlen","Conectar con Google Play","Accesso a Google Play consigliato","Google Play Sign-In aanbevolen","Det anbefales med Google Play Sign-In","Login no Google Play recomendado","Google Play ile Giriş tavsiye edilir","Google Play ログインを推奨","建议用 Google Play 登录","Google Play 계정 로그인 추천","Рекомендуем войти в Google Play","يُنصح بتسجيل الدخول إلى Google Play","建議使用Google Play Sign-In"
"TID_GOOGLE_SERVICE_CONNECT_TEXT","Chief!\n<c2>Safeguard your progress now</c> by signing in using your Google Play account.\n\nAfterward, <c2>you will always be able to restore your game on any Android device</c> whenever you sign in again using the same Google Play account.","Chef !\n<c2>Sauvegardez votre progression</c> en vous connectant à Google Play.\n\nCela vous permettra de <c2>restaurer votre village sur n'importe quel appareil Android</c> quand vous utiliserez ce compte Google Play pour vous connecter.","Häuptling!\n<c2>Sichere jetzt deinen Fortschritt</c>, indem du dich mit Google Play anmeldest.\n\nDanach <c2>kannst du dein Dorf jederzeit auf jedem Android-Gerät wiederherstellen</c>, indem du dich mit demselben Konto bei Google Play anmeldest.","¡Jefe!\n<c2>Para guardar tu progreso,</c> conéctate con tu cuenta de Google Play.\n\nSi lo haces, <c2>podrás restablecer tu aldea en cualquier dispositivo Android</c> siempre que inicies sesión con esa misma cuenta de Google Play.","Capo!\n<c2>Salvaguarda i tuoi progressi</c> accedendo con il tuo account Google Play.\n\nIn seguito, <c2>potrai ripristinare il tuo villaggio su qualsiasi dispositivo Android</c> effettuando di nuovo l'accesso con il medesimo account Google Play.","\n<c2>Sla je voortgang nu op</c> door je aan te melden met je Google Play account.\n\nDaarna <c2>kun je je dorp altijd herstellen wanneer je je opnieuw aanmeldt met hetzelfde Google Play account op een ander Android-apparaat</c>.","Høvding!\n<c2>Beskytt fremdriften nå</c> ved å logge inn med Google Play-kontoen din.\n\nDa <c2>vil du kunne gjenopprette landsbyen på en annen Android-enhet</c> når du logger inn igjen med samme Google Play-konto.","Chefe!\n<c2>Salve seu progresso agora</c> fazendo login com sua conta do Google Play.\n\nMais tarde, <c2>você poderá restaurar a vila em qualquer dispositivo Android</c> sempre que entrar novamente usando a mesma conta do Google Play.","Şef!\nGoogle Play hesabını kullanıp giriş yaparak <c2>ilerlemeni hemen güvence altına al</c>.\n\nSonra, aynı Google Play hesabını kullanıp giriş yaparak <c2>köyüne istediğin Android cihazdan istediğin zaman ulaşabilirsin.</c>","チーフ！\nGoogle Play のアカウントにログインして<c2>ゲームの進行情報を保存しましょう</c>。\n保存後は、Google Play アカウントでログインすれば\nいつでも<c2>好きな時に好きなAndroidデバイスで、村を読み込める</c>ようになります。","首领！\n<c2>现在，使用您的</c> Google Play帐户登录可保证游戏进度安全。\n\n之后，<c2>只要使用同一Google Play帐户登录游戏，</c>您便可以在任一台Android设备上恢复自己的村庄。","대장!\n<c2>Google Play 계정에 로그인하여</c> 진행 내용을 안전하게 보존하세요.\n\n그런 다음엔 <c2>같은 Google Play 계정으로 </c> 어떤 Android 기기에서든 로그인하여 마을을 복원할 수 있습니다.","Вождь!\n<c2>Защити свою деревню:</c> войди в сеть через Google Play.\n\nТогда<c2> ты всегда сможешь восстановить деревню на любом устройстве Android,</c> если войдешь с той же учетной записи.","أيها الزعيم!\n<c2>قم بحماية تقدمك الآن</c> بتسجيل الدخول باستخدام حساب Google Play.\n\nبعد ذلك، <c2>ستكون قادرا دائما على استعادة قريتك على أي جهاز يعمل بنظام Android<c2>في أي وقت تسجل الدخول فيه ثانية باستخدام نفس حساب Google Play.","首領！\n請登入您的Google Play帳號來<c2>保護您的遊戲進度</c>。\n\n之後，只要您使用同一個Google Play帳戶再次登入，<c2>就一律能夠在任何一部Android裝置上還原您的村莊</c>。"
"TID_GOOGLE_SERVICE_CONNECT_BUTTON","Connect","Se connecter","Verbinden","Conectar","Connetti","Verbinding maken","Koble til","Conectar","Bağlan","接続","连接","연결","Подключение","اتصال","連線"
"TID_ACCOUNT","Devices","Appareils","Geräte","Dispositivos","Dispositivi","Apparaten","Enheter","Dispositivos","Cihazlar","デバイス","设备","기기","Устройства","أجهزة","裝置"
"TID_LINK_SAME_PLATFORM_TITLE","Sync with Game Center","Synchronisation avec le Game Center","Mit Game Center synchronisieren","Sincronizar con Game Center","Sincronizza con Game Center","Synchroniseer met Game Center","Synkroniser med Game Center","Sincronizar com o Game Center","Game Center ile senkronize et","Game Center と同期","与苹果游戏中心同步","Game Center 동기화","Синхронизация с Game Center","المزامنة مع Game Center","與Game Center同步"
"TID_LINK_SAME_PLATFORM_TITLE_ANDROID","Sync with a Google account","Synchronisation avec un compte Google","Mit einem Google-Konto synchronisieren","Sincronizar con cuenta de Google","Sincronizza con un account Google","Synchroniseer met een Google-account","Synkroniser med Google-konto","Sincronizar com uma conta do Google","Google hesabı ile senkronize et","Googleアカウントと同期","与Google帐户同步","Google 계정 동기화","Синхронизация с учетной записью Google","المزامنة مع حساب Google","與Google帳號同步"
"TID_LINK_SAME_PLATFORM_TITLE_KUNLUN","Sync with your account","Synchronisation avec votre compte","Mit deinem Konto synchronisieren","Sincronizar con la cuenta","Sincronizza al tuo account","Synchroniseer met je account","Synkroniser med kontoen din","Sincronizar com a sua conta","Hesabınla senkronize et","アカウントの同期","同步您的游戏进度","계정 동기화","Синхронизация с учетной записью","المزامنة مع حسابك","和您的帳戶同步"
"TID_LINK_SAME_PLATFORM","To play on multiple iOS devices, please make sure you're logged into Game Center on this device.\n\nThen, log into Game Center with the other device. Your progress will be automatically synchronized.","Pour jouer sur différents appareils iOS, vous devez être connecté au Game Center sur cet appareil.\n\nEnsuite, connectez-vous au Game Center avec l'autre appareil. Votre progression sera synchronisée automatiquement.","Um auf mehreren iOS-Geräten spielen zu können, vergewissere dich zuerst, dass du auf diesem Gerät bei Game Center angemeldet bist.\n\nMelde dich dann mit dem anderen Gerät bei Game Center an. Dein Fortschritt wird automatisch synchronisiert.","Para jugar en varios dispositivos iOS, inicia sesión en Game Center en este dispositivo.\n\nLuego, inicia sesión en Game Center en el otro dispositivo. Tu progreso se sincronizará automáticamente entre los dos dispositivos.","Per giocare su più dispositivi iOS, assicurati di aver effettuato l'accesso al Game Center su questo dispositivo.\n\nQuindi accedi al Game Center con l'altro dispositivo che desideri usare. I tuoi progressi saranno automaticamente sincronizzati.","Als je op meerdere iOS-apparaten wilt spelen, moet je op dit apparaat zijn aangemeld bij Game Center.\n\nMeld je vervolgens met het andere apparaat aan bij Game Center. Je voortgang wordt automatisch gesynchroniseerd.","Hvis du vil spille på flere iOS-enheter, må du passe på å være logget på Game Center på denne enheten.\n\nDeretter logger du på Game Center med den andre enheten. Fremdriften vil bli synkronisert automatisk.","Para jogar em vários dispositivos iOS, faça login no Game Center neste dispositivo.\n\nA seguir, faça login no Game Center no outro dispositivo. O progresso será automaticamente sincronizado.","Birden çok iOS cihazında oynamak için lütfen Game Center'a bu cihazda giriş yaptığından emin ol.\n\nDaha sonra Game Center'a diğer cihaz ile giriş yap. İlerlemen otomatik olarak senkronize edilecektir.","複数のiOSデバイスでプレイするには、このデバイスからGame Centerにログインしていることを確認します。\n\n次に、他のデバイスからGame Centerにログインします。ゲームの進行状況は自動的に同期されます。","要在多台 iOS 设备上玩本游戏，请确保您已在本台设备上登录苹果游戏中心。\n\n然后，请从另一台苹果设备登录苹果游戏中心。您的游戏进度将会自动同步。","여러 iOS 기기에서 게임을 즐기고 싶으면 이 기기에서 Game Center 계정으로 로그인하세요.\n\n그 후, 다른 기기에서 동일한 Game Center 계정으로 로그인하세요. 진행 중인 마을 정보가 자동으로 동기화됩니다.","Чтобы играть на нескольких устройствах iOS, пожалуйста, убедитесь в том, что вы вошли в Game Center на этом устройстве.\n\nЗатем подключитесь к Game Center на другом устройстве. Ваш прогресс будет синхронизирован автоматически.","للعب على العديد من الأجهزة التي تعمل بنظام تشغيل iOS، يُرجى التأكد من تسجيل الدخول إلى Game Center على هذا الجهاز.\n\nثم سجّل الدخول إلىGame Center باستخدام الجهاز الآخر. وستتم مزامنة تقدمك تلقائيًا.","若要在多部iOS裝置上進行遊戲，請確定已在此裝置上登入Game Center。\n\n然後，使用另一部裝置登入Game Center。系統將會自動同步您的遊戲進度。"
"TID_LINK_SAME_PLATFORM_ANDROID","To play on multiple Android devices, please make sure you have signed in to your Google account in the game's settings.\n\nThen, sign in with your Google account also on the other device. Your progress will be automatically synchronized.","Pour jouer sur différents appareils Android, vous devez être connecté à votre compte Google dans les paramètres du jeu.\n\nEnsuite, connectez-vous à votre compte Google sur l'autre appareil également. Votre progression sera synchronisée automatiquement.","Um auf mehreren Android-Geräten spielen zu können, vergewissere dich zuerst, dass du auf diesem Gerät mit deinem Google-Konto angemeldet bist.\n\nMelde dich dann auch auf dem anderen Gerät bei deinem Google-Konto an. Dein Fortschritt wird automatisch synchronisiert.","Para jugar en varios dispositivos Android, asegúrate que iniciaste sesión con tu cuenta de Google en los ajustes del juego.\n\nLuego, conéctate con la misma cuenta de Google en el otro dispositivo. Tu progreso se sincronizará automáticamente en ambos dispositivos.","Per giocare su più dispositivi Android, assicurati di aver effettuato l'accesso a Google Play nelle impostazioni di gioco.\n\nQuindi accedi con il tuo account Google con l'altro dispositivo che desideri usare. I tuoi progressi saranno automaticamente sincronizzati.","Als je op meerdere Android-apparaten wilt spelen, moet je bij je Google-account zijn aangemeld via de instellingen van het spel.\n\nMeld je vervolgens ook met je Google-account aan op het andere apparaat. Je voortgang wordt automatisch gesynchroniseerd.","Hvis du vil spille på flere Android-enheter, må du passe på at du er logget på Google-kontoen din i spillets innstillinger.\n\nLogg deretter på Google-kontoen din på den andre enheten. Fremdriften vil bli synkronisert automatisk.","Para jogar em vários dispositivos Android, faça login em sua conta do Google nas configurações do jogo.\n\nA seguir, faça login em sua conta do Google no outro dispositivo. O progresso será automaticamente sincronizado.","Birden çok Android cihazında oynamak için, oyun ayarlarında Google hesabına giriş yaptığından emin ol.\n\nDaha sonra diğer cihazda da Google hesabına giriş yap. İlerlemen otomatik olarak senkronize edilecektir.","複数のAndroidデバイスでプレイするには、ゲームの設定でGoogle アカウントにログインしていることを確認します。\n\n次に、他のデバイスからもGoogle アカウントにログインします。ゲームの進行状況は自動的に同期されます。","要在多台安卓设备上玩本游戏，请确保您已在当前的安卓设备的设置中登录自己的Google帐户。\n\n然后，如果您在另一台设备也使用该Google帐户登录，您的游戏进度将会自动同步。","여러 Android 기기에서 게임을 즐기고 싶으면 이 기기에서 Google 계정으로 로그인하세요.\n\n그 후, 다른 기기에서 동일한 Google계정으로 로그인하세요. 진행 중인 마을 정보가 자동으로 동기화됩니다.","Чтобы играть на нескольких устройствах Android, пожалуйста, убедитесь, что вы вошли в свою учетную запись Google в настройках игры.\n\nЗатем подключитесь к своей учетной записи Google на другом устройстве. Ваш прогресс синхронизируется автоматически.","للعب على أجهزة تعمل بنظام تشغيل Android، تأكد من تسجيل الدخول إلى حساب Google الخاص بك في إعدادات اللعبة.\n\nثم سجّل الدخول باستخدام حساب Google الخاص بك أيضًا على الجهاز الآخر. وستتم مزامنة تقدمك تلقائيًا.","若要在多部Android裝置上進行遊戲，請確定已在當前裝置中登入您的Google帳戶。\n\n接著，同樣在另一部裝置上使用您的Google帳戶登入。系統將會自動同步您的遊戲進度。"
"TID_LINK_SAME_PLATFORM_KUNLUN","To play on multiple Android devices, download Clash of Clans from the same Android App Store and sign-in using the same account. Your progress will be automatically synchronized.","Pour jouer sur plusieurs appareils Android, téléchargez Clash of Clans via le même App Store Android et connectez-vous avec le même compte. Votre progression sera synchronisée automatiquement.","Um auf mehreren anderen Android-Geräten spielen zu können, musst du Clash of Clans aus demselben Android-App-Store herunterladen und dich mit demselben Konto anmelden. Dein Fortschritt wird automatisch synchronisiert.","Para jugar en varios dispositivos Android, descarga Clash of Clans desde la misma tienda de aplicaciones de Android e inicia sesión con la misma cuenta. El progreso se sincronizará automáticamente.","Per giocare su più dispositivi Android, scarica Clash of Clans dallo stesso App Store di Android e accedi utilizzando lo stesso account. I tuoi progressi saranno sincronizzati automaticamente.","Als je op meerdere Android-apparaten wilt spelen, moet je Clash of Clans downloaden in dezelfde Android App Store en inloggen met hetzelfde account. Je voortgang wordt automatisch gesynchroniseerd.","Hvis du vil spille på flere Android-enheter, kan du laste ned Clash of Clans fra samme Android App Store og logge på med samme konto. Fremdriften vil synkroniseres automatisk.","Para jogar em vários dispositivos Android, baixe Clash of Clans na mesma Android App Store e entre usando a mesma conta. Seu progresso será sincronizado automaticamente.","Birden fazla Android aygıtında oynamak için, Clash of Clans'ı aynı Android App Store'dan indir ve aynı hesapla giriş yap. İlerlemen, otomatik olarak senkronize edilecektir.","複数の Android デバイスから同じセーブデータのゲームをプレイするには、同じ Android アプリストアからクラッシュ・オブ・クランをダウンロードして、同一のアカウントでログインしてください。ゲームの進行状況は自動的に同期されます。","要在多台安卓设备上玩游戏，请从同一个安卓应用商店下载游戏，并使用同一个帐号在这些设备上登录。您的游戏进度会自动同步。","여러 Android 기기에서 플레이하려면 같은 Android 앱 스토어에서 클래시 오브 클랜을 다운로드 한 다음 같은 계정으로 로그인하세요. 진행 과정은 자동으로 동기화됩니다.","Чтобы играть на другом устройстве Android, скачайте Clash of Clans в Android App Store и войдите в ту же учетную запись. Ваши сохраненные данные синхронизируются автоматически.","للعب على العديد من الأجهزة التي تعمل بنظام التشغيل Android، قم بتنزيل Clash of Clans من متجر تطبيقات Android نفسه وسجّل الدخول باستخدام الحساب نفسه. ستتم مزامنة تقدمك تلقائيا.","若要在多個 Android 設備上進行遊戲，請先從相同的 Google Play 商店下載《部落衝突》並使用同一個帳戶登入。您的進度將自動同步。"
"TID_DEVICE_LINK_ERROR_NOT_ATTACHED_TITLE","Not attached to Game Center","Non lié au Game Center","Nicht mit Game Center verknüpft","No se ha enlazado con Game Center","Non collegato al Game Center","Niet gekoppeld aan Game Center","Ikke knyttet til Game Center","Não vinculado ao Game Center","Game Center'a bağlı değil","Game Center にアタッチされていません","未与苹果游戏中心关联","Game Center 계정에 등록되지 않았습니다.","Не соеденен к Game Center","ليس ملحقا بـ Game Center","未連接至Game Center"
